"entity_id","sport_code","sport_desc","sport_particip_code","sport_participation_desc","start_dt","stop_dt"
3196,"MABS","Baseball - Men","P","Participated","1958-09-01 00:00:00","1962-07-27 00:00:00"
3196,"ICA","Intercollegiate Athlete","P","Participated","1958-09-01 00:00:00","1962-07-27 00:00:00"
3218,"MAFL","Football - Men","P","Participated",NULL,NULL
3218,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3237,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3237,"MAFL","Football - Men","P","Participated",NULL,NULL
3238,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3238,"MACC","Crew - Men","P","Participated",NULL,NULL
3246,"MACC","Crew - Men","P","Participated",NULL,NULL
3246,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3253,"MARU","Rugby - Men","P","Participated",NULL,NULL
3253,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3262,"MABS","Baseball - Men","P","Participated",NULL,NULL
3262,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3287,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
3287,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3291,"MACC","Crew - Men","P","Participated",NULL,NULL
3291,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3334,"MARU","Rugby - Men","P","Participated",NULL,NULL
3334,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3340,"MACC","Crew - Men","P","Participated",NULL,NULL
3340,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3344,"MABS","Baseball - Men","P","Participated",NULL,NULL
3344,"MAFL","Football - Men","P","Participated",NULL,NULL
3344,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3355,"MACC","Crew - Men","P","Participated",NULL,NULL
3355,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3364,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3364,"MACC","Crew - Men","P","Participated",NULL,NULL
3375,"MAFL","Football - Men","P","Participated",NULL,NULL
3375,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3386,"MASO","Soccer - Men","P","Participated",NULL,NULL
3386,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3389,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
3389,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
3389,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3393,"MACC","Crew - Men","P","Participated",NULL,NULL
3393,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3417,"MAWR","Wrestling - Men","P","Participated",NULL,NULL
3417,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3418,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3418,"MARU","Rugby - Men","P","Participated",NULL,NULL
3425,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3425,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3472,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
3501,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
3501,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
3501,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3544,"MASO","Soccer - Men","P","Participated",NULL,NULL
3544,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3557,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3557,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3568,"MACC","Crew - Men","P","Participated",NULL,NULL
3568,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3586,"MACC","Crew - Men","P","Participated",NULL,NULL
3586,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3588,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
3588,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3603,"MAFL","Football - Men","P","Participated",NULL,NULL
3603,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3615,"MABB","Basketball - Men","P","Participated",NULL,NULL
3615,"MARU","Rugby - Men","P","Participated",NULL,NULL
3615,"MAFL","Football - Men","P","Participated",NULL,NULL
3615,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3635,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
3662,"MARU","Rugby - Men","P","Participated",NULL,NULL
3662,"MABB","Basketball - Men","P","Participated",NULL,NULL
3662,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3673,"MAFL","Football - Men","P","Participated",NULL,NULL
3673,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3678,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3678,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3682,"MACC","Crew - Men","P","Participated",NULL,NULL
3682,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3684,"MACC","Crew - Men","P","Participated",NULL,NULL
3684,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3716,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3716,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3721,"MARU","Rugby - Men","P","Participated",NULL,NULL
3721,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3743,"MACC","Crew - Men","P","Participated",NULL,NULL
3743,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3762,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3762,"MACC","Crew - Men","P","Participated",NULL,NULL
3774,"MARU","Rugby - Men","P","Participated",NULL,NULL
3774,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3783,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3783,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3828,"MAFL","Football - Men","P","Participated",NULL,NULL
3828,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3868,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3868,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3875,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
3875,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3880,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3880,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3926,"MATL","Track & Field - Men","P","Participated",NULL,NULL
3926,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3957,"MAFL","Football - Men","P","Participated",NULL,NULL
3957,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3974,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
3981,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
3981,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
3996,"MACC","Crew - Men","P","Participated",NULL,NULL
3996,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4000,"MAFL","Football - Men","P","Participated",NULL,NULL
4000,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
4000,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4002,"MAFL","Football - Men","P","Participated",NULL,NULL
4002,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4007,"MAFL","Football - Men","P","Participated",NULL,NULL
4007,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4008,"MARU","Rugby - Men","P","Participated",NULL,NULL
4008,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4025,"MABS","Baseball - Men","P","Participated",NULL,NULL
4025,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4029,"MATN","Tennis - Men","P","Participated",NULL,NULL
4029,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4039,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4039,"MATN","Tennis - Men","P","Participated",NULL,NULL
4039,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4050,"MAFL","Football - Men","P","Participated",NULL,NULL
4050,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4063,"MAFL","Football - Men","P","Participated",NULL,NULL
4063,"MACC","Crew - Men","P","Participated",NULL,NULL
4063,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4068,"MAFL","Football - Men","P","Participated",NULL,NULL
4068,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4072,"MABB","Basketball - Men","P","Participated",NULL,NULL
4072,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4079,"MACC","Crew - Men","P","Participated",NULL,NULL
4079,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4082,"MACC","Crew - Men","P","Participated",NULL,NULL
4082,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4088,"WATN","Tennis - Women","P","Participated",NULL,NULL
4088,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4106,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
4106,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4113,"MAFL","Football - Men","P","Participated",NULL,NULL
4113,"MABS","Baseball - Men","P","Participated",NULL,NULL
4113,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4129,"MACC","Crew - Men","P","Participated",NULL,NULL
4129,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4137,"MARU","Rugby - Men","P","Participated",NULL,NULL
4137,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4143,"MACC","Crew - Men","P","Participated",NULL,NULL
4143,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4144,"MACC","Crew - Men","P","Participated",NULL,NULL
4144,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4152,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
4179,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4179,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4187,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4187,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4212,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
4225,"MARU","Rugby - Men","P","Participated",NULL,NULL
4225,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4249,"MACC","Crew - Men","P","Participated",NULL,NULL
4249,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4259,"MABS","Baseball - Men","P","Participated",NULL,NULL
4259,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4280,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4280,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4298,"MABO","Boxing - Men","P","Participated",NULL,NULL
4298,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
4298,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4305,"MACC","Crew - Men","P","Participated",NULL,NULL
4305,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4322,"MAFL","Football - Men","P","Participated",NULL,NULL
4322,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4325,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
4397,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4397,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4415,"MACC","Crew - Men","P","Participated",NULL,NULL
4415,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4425,"MABB","Basketball - Men","P","Participated",NULL,NULL
4425,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4441,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4441,"MABS","Baseball - Men","P","Participated",NULL,NULL
4452,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
4452,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4475,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4475,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4518,"MATN","Tennis - Men","P","Participated",NULL,NULL
4518,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4546,"MACC","Crew - Men","P","Participated",NULL,NULL
4546,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4568,"MACC","Crew - Men","P","Participated",NULL,NULL
4568,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4569,"MACC","Crew - Men","P","Participated",NULL,NULL
4569,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4608,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4608,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4612,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4612,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4612,"MARU","Rugby - Men","P","Participated",NULL,NULL
4612,"MAFL","Football - Men","P","Participated",NULL,NULL
4624,"MAFL","Football - Men","P","Participated",NULL,NULL
4624,"MACC","Crew - Men","P","Participated",NULL,NULL
4624,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4627,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4627,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
4635,"MACC","Crew - Men","P","Participated",NULL,NULL
4635,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4650,"MAFL","Football - Men","P","Participated",NULL,NULL
4650,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4655,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4655,"MARU","Rugby - Men","P","Participated",NULL,NULL
4655,"MAFL","Football - Men","P","Participated",NULL,NULL
4692,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4692,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4694,"WATN","Tennis - Women","P","Participated",NULL,NULL
4694,"WASB","Softball - Women","P","Participated",NULL,NULL
4694,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4696,"MABB","Basketball - Men","P","Participated",NULL,NULL
4696,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4721,"MABS","Baseball - Men","P","Participated",NULL,NULL
4721,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4722,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4722,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4777,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4777,"MABO","Boxing - Men","P","Participated",NULL,NULL
4788,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
4788,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
4788,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4822,"MACC","Crew - Men","P","Participated",NULL,NULL
4822,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4828,"MACC","Crew - Men","P","Participated",NULL,NULL
4828,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4849,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4849,"MACC","Crew - Men","P","Participated",NULL,NULL
4853,"MATL","Track & Field - Men","P","Participated",NULL,NULL
4853,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4899,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
4923,"MARU","Rugby - Men","P","Participated",NULL,NULL
4923,"MAFL","Football - Men","P","Participated",NULL,NULL
4923,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4945,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4945,"MACC","Crew - Men","P","Participated",NULL,NULL
4966,"MACC","Crew - Men","P","Participated",NULL,NULL
4966,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4973,"MACC","Crew - Men","P","Participated",NULL,NULL
4973,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
4978,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
5003,"MACC","Crew - Men","P","Participated",NULL,NULL
5003,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5005,"MACC","Crew - Men","P","Participated",NULL,NULL
5005,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5011,"MACC","Crew - Men","P","Participated",NULL,NULL
5011,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5035,"MAGY","Gymnastics - Men","P","Participated",NULL,NULL
5035,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5043,"MAFL","Football - Men","P","Participated",NULL,NULL
5043,"MARU","Rugby - Men","P","Participated",NULL,NULL
5043,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5055,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5055,"MAFL","Football - Men","P","Participated",NULL,NULL
5055,"MATL","Track & Field - Men","P","Participated",NULL,NULL
5068,"MAFL","Football - Men","P","Participated",NULL,NULL
5068,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5077,"MARU","Rugby - Men","P","Participated",NULL,NULL
5077,"MAFL","Football - Men","P","Participated",NULL,NULL
5077,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5088,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
5094,"MATN","Tennis - Men","P","Participated",NULL,NULL
5094,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5097,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5097,"MARU","Rugby - Men","P","Participated",NULL,NULL
5097,"MAFL","Football - Men","P","Participated",NULL,NULL
5132,"MACC","Crew - Men","P","Participated",NULL,NULL
5132,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5137,"MATL","Track & Field - Men","P","Participated",NULL,NULL
5137,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5167,"MATL","Track & Field - Men","P","Participated",NULL,NULL
5167,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
5256,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
5256,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
