"entity_id","awd_honor_code","awd_honor_desc","awd_honor_dt"
4990,"PBK","Phi Beta Kappa",NULL
4990,"LWO","Order of the Coif","2016-10-11 00:00:00"
4995,"PBK","Phi Beta Kappa",NULL
4998,"TRC","Trustees' Citation",NULL
4998,"CHA","Chancellor's Award",NULL
4998,"CAA","Alumnus/a of the Year Award",NULL
5048,"PBK","Phi Beta Kappa",NULL
5068,"LWC","Boalt Law School Citation Award","1964-05-01 00:00:00"
5068,"LWC","Boalt Law School Citation Award",NULL
5068,"BCA","Berkeley Citation Award",NULL
5068,"CAA","Alumnus/a of the Year Award",NULL
5082,"PBK","Phi Beta Kappa",NULL
5103,"PBK","Phi Beta Kappa",NULL
5116,"BCA","Berkeley Citation Award",NULL
5116,"PBK","Phi Beta Kappa",NULL
5127,"TRC","Trustees' Citation","2013-01-01 00:00:00"
5127,"PBK","Phi Beta Kappa",NULL
5127,"BLA","Best Lawyers in America","2016-01-01 00:00:00"
5137,"ADA","EN CE Acad of Distinguish Alumni","2012-11-01 00:00:00"
5137,"ACK","Clark Kerr Award",NULL
5137,"BMA","Berkeley Medal Recipient",NULL
5137,"CAA","Alumnus/a of the Year Award",NULL
5137,"ENA","Distinguished Engr Alumni Award",NULL
5137,"XNA","National Academy of Engineering (NAE)","1980-01-01 00:00:00"
5141,"BCA","Berkeley Citation Award",NULL
5141,"CAT","CAA Distinguished Teaching Award",NULL
5141,"PBK","Phi Beta Kappa",NULL
5148,"ACK","Clark Kerr Award",NULL
5148,"BCA","Berkeley Citation Award",NULL
5148,"PBK","Phi Beta Kappa",NULL
5148,"CAA","Alumnus/a of the Year Award",NULL
5162,"LDS","BerkeleyLaw Distinguished Service Award","1989-01-01 00:00:00"
5162,"LWC","Boalt Law School Citation Award",NULL
5162,"PBK","Phi Beta Kappa",NULL
5162,"CAC","CAA Alumni Citation",NULL
5162,"LWC","Boalt Law School Citation Award","1995-05-01 00:00:00"
5168,"PBK","Phi Beta Kappa",NULL
5181,"LWO","Order of the Coif","2016-10-11 00:00:00"
5197,"PBK","Phi Beta Kappa",NULL
5255,"PBK","Phi Beta Kappa",NULL
5255,"CAL","CAA Leadership Award Scholar",NULL
5275,"PBK","Phi Beta Kappa",NULL
5277,"OHF","School of Optometry Hall of Fame",NULL
5279,"CAC","CAA Alumni Citation",NULL
5298,"PBK","Phi Beta Kappa",NULL
5309,"CAL","CAA Leadership Award Scholar",NULL
5325,"PBK","Phi Beta Kappa",NULL
5338,"BUP","Haas Public Service Award","2010-01-01 00:00:00"
5338,"LWC","Boalt Law School Citation Award",NULL
5338,"LWC","Boalt Law School Citation Award","1989-05-01 00:00:00"
5344,"CAL","CAA Leadership Award Scholar",NULL
5367,"PBK","Phi Beta Kappa",NULL
5370,"CAL","CAA Leadership Award Scholar",NULL
5383,"BUR","Raymond E Miles Award","1991-07-01 00:00:00"
5434,"PBK","Phi Beta Kappa",NULL
5445,"XNA","National Academy of Engineering (NAE)","1985-10-01 00:00:00"
5447,"CAL","CAA Leadership Award Scholar",NULL
5456,"CAL","CAA Leadership Award Scholar",NULL
5468,"UMR","University Medal Recipient",NULL
5474,"CAC","CAA Alumni Citation",NULL
5522,"TRC","Trustees' Citation",NULL
5528,"CAL","CAA Leadership Award Scholar",NULL
5532,"CAL","CAA Leadership Award Scholar",NULL
5536,"LWO","Order of the Coif","2016-10-11 00:00:00"
5536,"CAL","CAA Leadership Award Scholar",NULL
5552,"CAL","CAA Leadership Award Scholar",NULL
5559,"CAG","CAA Robert G. & Ida W. Sproul Award",NULL
5559,"PBK","Phi Beta Kappa",NULL
5566,"LWC","Boalt Law School Citation Award",NULL
5566,"LWC","Boalt Law School Citation Award","2003-05-01 00:00:00"
5604,"ADA","EN CE Acad of Distinguish Alumni","2015-10-08 00:00:00"
5619,"PBK","Phi Beta Kappa",NULL
5625,"CAX","CAA Excellence in Service Award",NULL
5635,"BEW","Bernard E. Witkin Medal","2003-01-01 00:00:00"
5635,"LRA","CLR Alumni of the Year Award","1999-01-01 00:00:00"
5635,"LWC","Boalt Law School Citation Award",NULL
5635,"CAA","Alumnus/a of the Year Award",NULL
5635,"LWC","Boalt Law School Citation Award","1983-05-01 00:00:00"
5638,"PBK","Phi Beta Kappa",NULL
5651,"BTC","BerkeleyLaw Trustee's Citation","2004-01-12 00:00:00"
5651,"TRC","Trustees' Citation",NULL
5675,"PBK","Phi Beta Kappa",NULL
5675,"CAL","CAA Leadership Award Scholar",NULL
5681,"PBK","Phi Beta Kappa",NULL
5681,"CAL","CAA Leadership Award Scholar",NULL
5693,"PBK","Phi Beta Kappa",NULL
5694,"CHA","Chancellor's Award",NULL
5694,"WOA","Wheeler Oak Award Recipient",NULL
5694,"GDB","Berkeley Fellowship Recipient",NULL
5700,"PBK","Phi Beta Kappa",NULL
5728,"LWO","Order of the Coif","2016-10-11 00:00:00"
5743,"CAL","CAA Leadership Award Scholar",NULL
5755,"CAL","CAA Leadership Award Scholar",NULL
5764,"PBK","Phi Beta Kappa",NULL
5776,"PBK","Phi Beta Kappa",NULL
5785,"CAL","CAA Leadership Award Scholar",NULL
5791,"LWO","Order of the Coif","2016-10-11 00:00:00"
5793,"PBK","Phi Beta Kappa",NULL
5798,"PBK","Phi Beta Kappa",NULL
5802,"CAL","CAA Leadership Award Scholar",NULL
5825,"CA1","CAA Rosalie M. Stern Award",NULL
5825,"CAK","Kenneth Priestley Award",NULL
5825,"PBK","Phi Beta Kappa",NULL
5846,"OTH","Other Award","2000-01-01 00:00:00"
5846,"LWC","Boalt Law School Citation Award",NULL
5846,"LWC","Boalt Law School Citation Award","1994-05-01 00:00:00"
5848,"PBK","Phi Beta Kappa",NULL
5860,"PBK","Phi Beta Kappa",NULL
5881,"ENA","Distinguished Engr Alumni Award",NULL
5899,"GDB","Berkeley Fellowship Recipient","2013-02-26 00:00:00"
5899,"WOA","Wheeler Oak Award Recipient",NULL
5899,"PBK","Phi Beta Kappa",NULL
5899,"CAC","CAA Alumni Citation",NULL
5907,"CAL","CAA Leadership Award Scholar",NULL
5913,"LWO","Order of the Coif","2016-10-11 00:00:00"
5930,"CAK","Kenneth Priestley Award",NULL
5944,"CAL","CAA Leadership Award Scholar",NULL
5951,"TRC","Trustees' Citation",NULL
5986,"CAL","CAA Leadership Award Scholar",NULL
5988,"TRC","Trustees' Citation",NULL
5988,"ENA","Distinguished Engr Alumni Award",NULL
6008,"ENA","Distinguished Engr Alumni Award",NULL
6008,"PBK","Phi Beta Kappa",NULL
6008,"UMR","University Medal Recipient",NULL
6010,"LWO","Order of the Coif","2016-10-11 00:00:00"
6073,"LWO","Order of the Coif","2016-10-11 00:00:00"
6086,"XNA","National Academy of Engineering (NAE)","1996-02-16 00:00:00"
6086,"ENA","Distinguished Engr Alumni Award",NULL
6088,"PBK","Phi Beta Kappa",NULL
6096,"PBK","Phi Beta Kappa",NULL
6098,"LWO","Order of the Coif","2016-10-11 00:00:00"
6112,"ADA","EN CE Acad of Distinguish Alumni","2012-11-01 00:00:00"
6112,"ENA","Distinguished Engr Alumni Award",NULL
6112,"XNA","National Academy of Engineering (NAE)","1975-01-01 00:00:00"
6119,"PBK","Phi Beta Kappa",NULL
6119,"CAL","CAA Leadership Award Scholar",NULL
6160,"PBK","Phi Beta Kappa",NULL
6173,"PBK","Phi Beta Kappa",NULL
6194,"CEA","Campanile Excellence in Achievement Awd","2016-05-12 00:00:00"
6198,"CAL","CAA Leadership Award Scholar",NULL
6227,"CAL","CAA Leadership Award Scholar",NULL
6228,"CAL","CAA Leadership Award Scholar",NULL
6228,"LWO","Order of the Coif","2016-10-11 00:00:00"
6229,"PBK","Phi Beta Kappa",NULL
6281,"PBK","Phi Beta Kappa",NULL
6299,"LWO","Order of the Coif","2016-10-11 00:00:00"
6356,"PBK","Phi Beta Kappa",NULL
6357,"WOA","Wheeler Oak Award Recipient",NULL
6357,"CAC","CAA Alumni Citation",NULL
6357,"CAL","CAA Leadership Award Scholar",NULL
6365,"CAL","CAA Leadership Award Scholar",NULL
6368,"BCA","Berkeley Citation Award",NULL
6368,"PBK","Phi Beta Kappa",NULL
6426,"EDA","CED Distinguished Alumnus Award","2000-03-01 00:00:00"
6438,"PBK","Phi Beta Kappa",NULL
6453,"PBK","Phi Beta Kappa",NULL
6477,"CAL","CAA Leadership Award Scholar",NULL
6527,"CAL","CAA Leadership Award Scholar",NULL
6538,"BCA","Berkeley Citation Award",NULL
6548,"LWO","Order of the Coif","2016-10-11 00:00:00"
6579,"BUB","Haas Business Leader of the Year","1987-07-01 00:00:00"
6579,"PBK","Phi Beta Kappa",NULL
6579,"CHA","Chancellor's Award",NULL
6581,"PBK","Phi Beta Kappa",NULL
6622,"TRC","Trustees' Citation","2013-01-01 00:00:00"
6642,"BTC","BerkeleyLaw Trustee's Citation","2004-01-12 00:00:00"
6642,"TRC","Trustees' Citation",NULL
6642,"CAL","CAA Leadership Award Scholar",NULL
6647,"UMR","University Medal Recipient",NULL
6647,"PBK","Phi Beta Kappa",NULL
6654,"WOA","Wheeler Oak Award Recipient","2013-01-01 00:00:00"
6666,"PBK","Phi Beta Kappa",NULL
6696,"PBK","Phi Beta Kappa",NULL
6717,"OHF","School of Optometry Hall of Fame",NULL
6717,"OAY","Optometry Alumnus of the Year","1964-09-01 00:00:00"
6724,"PBK","Phi Beta Kappa",NULL
6733,"TRC","Trustees' Citation",NULL
6757,"PBK","Phi Beta Kappa",NULL
6776,"OAY","Optometry Alumnus of the Year","2005-09-01 00:00:00"
6778,"PBK","Phi Beta Kappa",NULL
6790,"CAL","CAA Leadership Award Scholar",NULL
6803,"CAL","CAA Leadership Award Scholar",NULL
6803,"PBK","Phi Beta Kappa",NULL
6819,"CAL","CAA Leadership Award Scholar",NULL
6824,"PBK","Phi Beta Kappa",NULL
6850,"RSH","Regents' Scholar-Honorarium Recipnt",NULL
6850,"PBK","Phi Beta Kappa",NULL
6856,"PBK","Phi Beta Kappa",NULL
6857,"ADA","EN CE Acad of Distinguish Alumni","2016-10-06 00:00:00"
6886,"XNA","National Academy of Engineering (NAE)","1994-01-01 00:00:00"
6886,"ENA","Distinguished Engr Alumni Award",NULL
6886,"PBK","Phi Beta Kappa",NULL
6910,"BUB","Haas Business Leader of the Year","1999-07-01 00:00:00"
6910,"WOA","Wheeler Oak Award Recipient",NULL
6925,"CAL","CAA Leadership Award Scholar",NULL
6950,"CAL","CAA Leadership Award Scholar",NULL
6952,"LWO","Order of the Coif","2016-10-11 00:00:00"
6954,"BCA","Berkeley Citation Award",NULL
6974,"CAL","CAA Leadership Award Scholar",NULL
7001,"OAY","Optometry Alumnus of the Year","1997-09-01 00:00:00"
7020,"RSH","Regents' Scholar-Honorarium Recipnt",NULL
7047,"PBK","Phi Beta Kappa",NULL
7050,"XNA","National Academy of Engineering (NAE)","1992-11-20 00:00:00"
7050,"ENA","Distinguished Engr Alumni Award",NULL
7050,"BCA","Berkeley Citation Award",NULL
7051,"PBK","Phi Beta Kappa",NULL
7054,"PBK","Phi Beta Kappa",NULL
7054,"CAL","CAA Leadership Award Scholar",NULL
7083,"TRC","Trustees' Citation",NULL
7088,"PBK","Phi Beta Kappa",NULL
7091,"CAC","CAA Alumni Citation",NULL
7096,"PBK","Phi Beta Kappa",NULL
7104,"BMA","Berkeley Medal Recipient",NULL
7104,"ACK","Clark Kerr Award",NULL
7104,"NOB","Nobel Prize","2011-03-03 00:00:00"
7104,"CAA","Alumnus/a of the Year Award",NULL
7104,"TRC","Trustees' Citation",NULL
7104,"PBK","Phi Beta Kappa",NULL
7110,"UMR","University Medal Recipient",NULL
7110,"PBK","Phi Beta Kappa",NULL
7110,"WCE","Wiskocil Award in Civil Engineering","1959-01-01 00:00:00"
7114,"PBK","Phi Beta Kappa",NULL
7117,"LWO","Order of the Coif","2016-10-11 00:00:00"
7125,"PBK","Phi Beta Kappa",NULL
7139,"LWO","Order of the Coif","2016-10-11 00:00:00"
7154,"OAY","Optometry Alumnus of the Year","1963-09-01 00:00:00"
7154,"OHF","School of Optometry Hall of Fame",NULL
7154,"TRC","Trustees' Citation",NULL
7186,"PBK","Phi Beta Kappa",NULL
7206,"LWO","Order of the Coif","2016-10-11 00:00:00"
7243,"ENA","Distinguished Engr Alumni Award",NULL
7264,"LDS","BerkeleyLaw Distinguished Service Award","1991-01-01 00:00:00"
7272,"CAL","CAA Leadership Award Scholar",NULL
7289,"LWO","Order of the Coif","2016-10-11 00:00:00"
7317,"PBK","Phi Beta Kappa",NULL
7372,"CAL","CAA Leadership Award Scholar",NULL
7386,"CAL","CAA Leadership Award Scholar",NULL
7403,"PBK","Phi Beta Kappa",NULL
7415,"XNA","National Academy of Engineering (NAE)","1979-01-01 00:00:00"
7421,"CAT","CAA Distinguished Teaching Award",NULL
7421,"PBK","Phi Beta Kappa",NULL
7421,"DTA","Distinguished Teaching Award",NULL
7461,"PBK","Phi Beta Kappa",NULL
7491,"PBK","Phi Beta Kappa",NULL
7501,"CAL","CAA Leadership Award Scholar",NULL
7519,"BCA","Berkeley Citation Award",NULL
7529,"WOA","Wheeler Oak Award Recipient",NULL
7529,"CHA","Chancellor's Award",NULL
7531,"PBK","Phi Beta Kappa",NULL
7538,"BLA","Best Lawyers in America","2016-01-01 00:00:00"
7541,"RHO","Rhodes Scholarship",NULL
7541,"PBK","Phi Beta Kappa",NULL
7549,"PBK","Phi Beta Kappa",NULL
7550,"PBK","Phi Beta Kappa",NULL
7573,"WOA","Wheeler Oak Award Recipient","2014-01-01 00:00:00"
7573,"TRC","Trustees' Citation",NULL
7581,"XNA","National Academy of Engineering (NAE)","1986-01-01 00:00:00"
7584,"PBK","Phi Beta Kappa",NULL
7592,"CAL","CAA Leadership Award Scholar",NULL
7604,"CAL","CAA Leadership Award Scholar",NULL
7605,"CHA","Chancellor's Award","2014-01-01 00:00:00"
7605,"WOA","Wheeler Oak Award Recipient",NULL
7606,"UMR","University Medal Recipient",NULL
7606,"PBK","Phi Beta Kappa",NULL
7634,"PBK","Phi Beta Kappa",NULL
7634,"LWO","Order of the Coif","2016-10-11 00:00:00"
7643,"PBK","Phi Beta Kappa",NULL
7645,"CAL","CAA Leadership Award Scholar",NULL
7648,"BMA","Berkeley Medal Recipient","2012-12-01 00:00:00"
7648,"BUB","Haas Business Leader of the Year","2005-11-01 00:00:00"
7648,"CHA","Chancellor's Award",NULL
7648,"CAE","CAA Excellence in Achievement Award",NULL
7650,"UMR","University Medal Recipient",NULL
7650,"PBK","Phi Beta Kappa",NULL
7662,"PBK","Phi Beta Kappa",NULL
7711,"BUR","Raymond E Miles Award","1991-07-01 00:00:00"
7748,"PBK","Phi Beta Kappa",NULL
7759,"CAC","CAA Alumni Citation",NULL
7773,"LDS","BerkeleyLaw Distinguished Service Award","1997-01-01 00:00:00"
7773,"WOA","Wheeler Oak Award Recipient","1986-01-01 00:00:00"
7773,"WOA","Wheeler Oak Award Recipient",NULL
7773,"TRC","Trustees' Citation",NULL
7773,"CHA","Chancellor's Award",NULL
7774,"TRC","Trustees' Citation",NULL
7784,"BCA","Berkeley Citation Award",NULL
7828,"TRC","Trustees' Citation",NULL
7846,"TRC","Trustees' Citation",NULL
7860,"CAL","CAA Leadership Award Scholar",NULL
7892,"WCE","Wiskocil Award in Civil Engineering","1953-01-01 00:00:00"
7903,"BLA","Best Lawyers in America","2016-01-01 00:00:00"
7918,"PBK","Phi Beta Kappa",NULL
7959,"PBK","Phi Beta Kappa",NULL
7980,"OLY","Olympic Gold Medal","2011-03-10 00:00:00"
7982,"FFA","Flanders Fellowship",NULL
7984,"PBK","Phi Beta Kappa",NULL
7989,"CAL","CAA Leadership Award Scholar",NULL
7999,"BCA","Berkeley Citation Award",NULL
7999,"SWA","Social Welfare Alum of the Yr Award",NULL
7999,"CAC","CAA Alumni Citation",NULL
8002,"LCA","BU Lester Ctr Life Achv Award","2012-04-02 00:00:00"
8021,"LWC","Boalt Law School Citation Award",NULL
8021,"CAE","CAA Excellence in Achievement Award",NULL
8021,"TRC","Trustees' Citation",NULL
8021,"PBK","Phi Beta Kappa",NULL
8021,"LWC","Boalt Law School Citation Award","2001-05-01 00:00:00"
8037,"PBK","Phi Beta Kappa",NULL
8042,"CAL","CAA Leadership Award Scholar",NULL
8049,"PBK","Phi Beta Kappa",NULL
8057,"PBK","Phi Beta Kappa",NULL
8059,"WOA","Wheeler Oak Award Recipient","1986-01-01 00:00:00"
8059,"WOA","Wheeler Oak Award Recipient",NULL
8071,"PBK","Phi Beta Kappa",NULL
8074,"LWO","Order of the Coif","2016-10-11 00:00:00"
8078,"TRC","Trustees' Citation",NULL
8099,"WOA","Wheeler Oak Award Recipient","2014-01-01 00:00:00"
8099,"TRC","Trustees' Citation",NULL
8100,"WOA","Wheeler Oak Award Recipient","2014-01-01 00:00:00"
8100,"BUB","Haas Business Leader of the Year","1998-07-01 00:00:00"
8100,"TRC","Trustees' Citation",NULL
8100,"BFA","Berkeley Founders Award","2018-05-10 00:00:00"
8103,"PBK","Phi Beta Kappa",NULL
8117,"CA1","CAA Rosalie M. Stern Award",NULL
8122,"PBK","Phi Beta Kappa",NULL
8126,"CAA","Alumnus/a of the Year Award",NULL
8139,"CAC","CAA Alumni Citation",NULL
8143,"LWO","Order of the Coif","2016-10-11 00:00:00"
8154,"CAC","CAA Alumni Citation",NULL
8168,"PBK","Phi Beta Kappa",NULL
8189,"NOB","Nobel Prize","2011-03-03 00:00:00"
8194,"BUN","Haas Public Service Award Nominee",NULL
8194,"WOA","Wheeler Oak Award Recipient",NULL
8207,"PBK","Phi Beta Kappa",NULL
8222,"PBK","Phi Beta Kappa",NULL
8243,"BUP","Haas Public Service Award",NULL
8243,"BUN","Haas Public Service Award Nominee","2000-01-01 00:00:00"
8247,"CAL","CAA Leadership Award Scholar",NULL
8251,"CAL","CAA Leadership Award Scholar",NULL
8255,"CAT","CAA Distinguished Teaching Award",NULL
8294,"CAL","CAA Leadership Award Scholar",NULL
8298,"CAL","CAA Leadership Award Scholar",NULL
8324,"CAC","CAA Alumni Citation",NULL
8338,"PBK","Phi Beta Kappa",NULL
8340,"PBK","Phi Beta Kappa",NULL
8348,"TRC","Trustees' Citation",NULL
8354,"PBK","Phi Beta Kappa",NULL
8378,"PBK","Phi Beta Kappa",NULL
8395,"PBK","Phi Beta Kappa",NULL
8411,"PBK","Phi Beta Kappa",NULL
8415,"PBK","Phi Beta Kappa",NULL
8423,"WOA","Wheeler Oak Award Recipient",NULL
8436,"BCA","Berkeley Citation Award",NULL
8454,"PBK","Phi Beta Kappa",NULL
8455,"PBK","Phi Beta Kappa",NULL
8462,"BCA","Berkeley Citation Award",NULL
8462,"PBK","Phi Beta Kappa",NULL
8463,"CAC","CAA Alumni Citation",NULL
8467,"BCA","Berkeley Citation Award",NULL
8467,"CAA","Alumnus/a of the Year Award",NULL
8477,"BLA","Best Lawyers in America","2016-01-01 00:00:00"
8481,"WOA","Wheeler Oak Award Recipient",NULL
8481,"PBK","Phi Beta Kappa",NULL
8481,"CAC","CAA Alumni Citation",NULL
8481,"WOA","Wheeler Oak Award Recipient","1996-01-01 00:00:00"
8495,"PBK","Phi Beta Kappa",NULL
8497,"PBK","Phi Beta Kappa",NULL
8499,"LWO","Order of the Coif","2016-10-11 00:00:00"
8563,"CAC","CAA Alumni Citation",NULL
8575,"PBK","Phi Beta Kappa",NULL
8575,"LWO","Order of the Coif",NULL
8575,"RSH","Regents' Scholar-Honorarium Recipnt",NULL
8591,"OLY","Olympic Gold Medal","2011-03-10 00:00:00"
8594,"PBK","Phi Beta Kappa",NULL
8620,"CAL","CAA Leadership Award Scholar",NULL
8636,"PBK","Phi Beta Kappa",NULL
8666,"WOA","Wheeler Oak Award Recipient",NULL
8681,"BCA","Berkeley Citation Award",NULL
8700,"CAL","CAA Leadership Award Scholar",NULL
8711,"OAY","Optometry Alumnus of the Year","2004-09-01 00:00:00"
8725,"CAE","CAA Excellence in Achievement Award",NULL
8739,"CAL","CAA Leadership Award Scholar",NULL
8741,"PBK","Phi Beta Kappa",NULL
8742,"CAL","CAA Leadership Award Scholar",NULL
8750,"PBK","Phi Beta Kappa",NULL
8753,"PBK","Phi Beta Kappa",NULL
8757,"CAL","CAA Leadership Award Scholar",NULL
8761,"BUP","Haas Public Service Award","2016-01-01 00:00:00"
8809,"UMR","University Medal Recipient",NULL
8809,"PBK","Phi Beta Kappa",NULL
8823,"LWO","Order of the Coif","2016-10-11 00:00:00"
8823,"WOA","Wheeler Oak Award Recipient",NULL
8823,"PBK","Phi Beta Kappa",NULL
8831,"CAG","CAA Robert G. & Ida W. Sproul Award",NULL
8831,"PBK","Phi Beta Kappa",NULL
8842,"PBK","Phi Beta Kappa",NULL
8843,"LWC","Boalt Law School Citation Award",NULL
8843,"BCA","Berkeley Citation Award",NULL
8843,"WOA","Wheeler Oak Award Recipient",NULL
8843,"PBK","Phi Beta Kappa",NULL
8843,"LWC","Boalt Law School Citation Award","1982-05-01 00:00:00"
8855,"PBK","Phi Beta Kappa",NULL
8860,"BCA","Berkeley Citation Award",NULL
8872,"XNA","National Academy of Engineering (NAE)",NULL
8872,"ENA","Distinguished Engr Alumni Award",NULL
8892,"CAL","CAA Leadership Award Scholar",NULL
8901,"LWO","Order of the Coif","2016-10-11 00:00:00"
8910,"PBK","Phi Beta Kappa",NULL
8913,"XNA","National Academy of Engineering (NAE)","1994-01-01 00:00:00"
8913,"ACM","ACM - A. M. Turing Award",NULL
8913,"CAE","CAA Excellence in Achievement Award",NULL
8917,"OHF","School of Optometry Hall of Fame",NULL
8917,"OAY","Optometry Alumnus of the Year","1986-09-01 00:00:00"
8920,"CAL","CAA Leadership Award Scholar",NULL
8926,"CAL","CAA Leadership Award Scholar",NULL
8937,"PBK","Phi Beta Kappa",NULL
8939,"UMR","University Medal Recipient",NULL
8939,"PBK","Phi Beta Kappa",NULL
8941,"WOA","Wheeler Oak Award Recipient",NULL
8941,"PBK","Phi Beta Kappa",NULL
8970,"PBK","Phi Beta Kappa",NULL
8972,"PBK","Phi Beta Kappa",NULL
8973,"PBK","Phi Beta Kappa",NULL
8982,"CAL","CAA Leadership Award Scholar",NULL
9024,"PBK","Phi Beta Kappa",NULL
9030,"PBK","Phi Beta Kappa",NULL
9045,"PBK","Phi Beta Kappa",NULL
9048,"CAL","CAA Leadership Award Scholar",NULL
9049,"PBK","Phi Beta Kappa",NULL
9060,"CAL","CAA Leadership Award Scholar",NULL
9070,"CAL","CAA Leadership Award Scholar",NULL
9093,"CAL","CAA Leadership Award Scholar",NULL
9095,"CAL","CAA Leadership Award Scholar",NULL
9102,"PBK","Phi Beta Kappa",NULL
9107,"CAL","CAA Leadership Award Scholar",NULL
9119,"PBK","Phi Beta Kappa",NULL
9127,"PBK","Phi Beta Kappa",NULL
9148,"CAC","CAA Alumni Citation",NULL
9149,"UHI","Elise & Walter A Haas Int'l Award","1969-01-01 00:00:00"
9153,"PBK","Phi Beta Kappa",NULL
9192,"CAK","Kenneth Priestley Award",NULL
9202,"CAC","CAA Alumni Citation",NULL
9213,"PBK","Phi Beta Kappa",NULL
9243,"PBK","Phi Beta Kappa",NULL
9245,"CAL","CAA Leadership Award Scholar",NULL
9248,"LWC","Boalt Law School Citation Award","2010-12-31 00:00:00"
9259,"CAC","CAA Alumni Citation",NULL
9269,"BCA","Berkeley Citation Award",NULL
9275,"LWC","Boalt Law School Citation Award","1961-05-01 00:00:00"
9275,"LWC","Boalt Law School Citation Award",NULL
9275,"CAA","Alumnus/a of the Year Award",NULL
9275,"PBK","Phi Beta Kappa",NULL
9279,"BMA","Berkeley Medal Recipient",NULL
